date,time,line_short_code,headsign,freq_in_sec
1-Dec-22,06:00:01,AGL,to Sentul Timur,480
1-Dec-22,06:00:01,AGL,to Ampang,480
1-Dec-22,06:00:01,KGL,to Kajang,465
1-Dec-22,06:00:01,KGL,to Kwasa Damansara,465
1-Dec-22,06:00:01,KJL,to Gombak,390
1-Dec-22,06:00:01,KJL,to Putra Heights,390
1-Dec-22,06:00:01,MRL,to Titiwangsa,300
1-Dec-22,06:00:01,MRL,to KL Sentral,300
1-Dec-22,06:00:01,SPL,to Sentul Timur,240
1-Dec-22,06:00:01,SPL,to Putra Heights,240
1-Dec-22,06:00:02,PYL,to Putrajaya,420
1-Dec-22,06:00:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:00:02,AGL,to Sentul Timur,480
1-Dec-22,06:00:02,AGL,to Ampang,480
1-Dec-22,06:00:02,KGL,to Kajang,465
1-Dec-22,06:00:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:00:02,KJL,to Gombak,390
1-Dec-22,06:00:02,KJL,to Putra Heights,390
1-Dec-22,06:00:02,MRL,to Titiwangsa,300
1-Dec-22,06:00:02,MRL,to KL Sentral,300
1-Dec-22,06:00:03,SPL,to Sentul Timur,240
1-Dec-22,06:00:03,SPL,to Putra Heights,240
1-Dec-22,06:00:03,PYL,to Putrajaya,420
1-Dec-22,06:00:03,PYL,to Kwasa Damansara,420
1-Dec-22,06:05:01,AGL,to Sentul Timur,480
1-Dec-22,06:05:01,AGL,to Ampang,480
1-Dec-22,06:05:01,KGL,to Kajang,465
1-Dec-22,06:05:01,KGL,to Kwasa Damansara,465
1-Dec-22,06:05:01,KJL,to Gombak,390
1-Dec-22,06:05:01,KJL,to Putra Heights,390
1-Dec-22,06:05:01,MRL,to Titiwangsa,300
1-Dec-22,06:05:01,MRL,to KL Sentral,300
1-Dec-22,06:05:02,SPL,to Sentul Timur,240
1-Dec-22,06:05:02,SPL,to Putra Heights,240
1-Dec-22,06:05:02,PYL,to Putrajaya,420
1-Dec-22,06:05:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:05:02,AGL,to Sentul Timur,480
1-Dec-22,06:05:02,AGL,to Ampang,480
1-Dec-22,06:05:02,KGL,to Kajang,465
1-Dec-22,06:05:03,KGL,to Kwasa Damansara,465
1-Dec-22,06:05:03,KJL,to Gombak,390
1-Dec-22,06:05:03,KJL,to Putra Heights,390
1-Dec-22,06:05:03,MRL,to Titiwangsa,300
1-Dec-22,06:05:03,MRL,to KL Sentral,300
1-Dec-22,06:05:03,SPL,to Sentul Timur,240
1-Dec-22,06:05:03,SPL,to Putra Heights,240
1-Dec-22,06:05:03,PYL,to Putrajaya,420
1-Dec-22,06:05:03,PYL,to Kwasa Damansara,420
1-Dec-22,06:10:01,AGL,to Sentul Timur,480
1-Dec-22,06:10:01,AGL,to Ampang,480
1-Dec-22,06:10:01,KGL,to Kajang,465
1-Dec-22,06:10:01,KGL,to Kwasa Damansara,465
1-Dec-22,06:10:01,KJL,to Gombak,390
1-Dec-22,06:10:01,KJL,to Putra Heights,390
1-Dec-22,06:10:01,MRL,to Titiwangsa,300
1-Dec-22,06:10:02,MRL,to KL Sentral,300
1-Dec-22,06:10:02,SPL,to Sentul Timur,240
1-Dec-22,06:10:02,SPL,to Putra Heights,240
1-Dec-22,06:10:02,PYL,to Putrajaya,420
1-Dec-22,06:10:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:10:02,AGL,to Sentul Timur,480
1-Dec-22,06:10:02,AGL,to Ampang,480
1-Dec-22,06:10:02,KGL,to Kajang,465
1-Dec-22,06:10:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:10:02,KJL,to Gombak,390
1-Dec-22,06:10:02,KJL,to Putra Heights,390
1-Dec-22,06:10:03,MRL,to Titiwangsa,300
1-Dec-22,06:10:03,MRL,to KL Sentral,300
1-Dec-22,06:10:03,SPL,to Sentul Timur,240
1-Dec-22,06:10:03,SPL,to Putra Heights,240
1-Dec-22,06:10:03,PYL,to Putrajaya,420
1-Dec-22,06:10:03,PYL,to Kwasa Damansara,420
1-Dec-22,06:15:02,AGL,to Sentul Timur,480
1-Dec-22,06:15:02,AGL,to Ampang,480
1-Dec-22,06:15:02,KGL,to Kajang,465
1-Dec-22,06:15:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:15:02,KJL,to Gombak,390
1-Dec-22,06:15:02,KJL,to Putra Heights,390
1-Dec-22,06:15:02,MRL,to Titiwangsa,300
1-Dec-22,06:15:02,MRL,to KL Sentral,300
1-Dec-22,06:15:02,SPL,to Sentul Timur,240
1-Dec-22,06:15:02,SPL,to Putra Heights,240
1-Dec-22,06:15:02,PYL,to Putrajaya,420
1-Dec-22,06:15:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:15:03,AGL,to Sentul Timur,480
1-Dec-22,06:15:03,AGL,to Ampang,480
1-Dec-22,06:15:03,KGL,to Kajang,465
1-Dec-22,06:15:03,KGL,to Kwasa Damansara,465
1-Dec-22,06:15:03,KJL,to Gombak,390
1-Dec-22,06:15:03,KJL,to Putra Heights,390
1-Dec-22,06:15:03,MRL,to Titiwangsa,300
1-Dec-22,06:15:03,MRL,to KL Sentral,300
1-Dec-22,06:15:03,SPL,to Sentul Timur,240
1-Dec-22,06:15:03,SPL,to Putra Heights,240
1-Dec-22,06:15:04,PYL,to Putrajaya,420
1-Dec-22,06:15:04,PYL,to Kwasa Damansara,420
1-Dec-22,06:20:01,AGL,to Sentul Timur,480
1-Dec-22,06:20:01,AGL,to Ampang,480
1-Dec-22,06:20:01,KGL,to Kajang,465
1-Dec-22,06:20:01,KGL,to Kwasa Damansara,465
1-Dec-22,06:20:01,KJL,to Gombak,390
1-Dec-22,06:20:02,KJL,to Putra Heights,390
1-Dec-22,06:20:02,MRL,to Titiwangsa,300
1-Dec-22,06:20:02,MRL,to KL Sentral,300
1-Dec-22,06:20:02,SPL,to Sentul Timur,240
1-Dec-22,06:20:02,SPL,to Putra Heights,240
1-Dec-22,06:20:02,PYL,to Putrajaya,420
1-Dec-22,06:20:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:20:02,AGL,to Sentul Timur,480
1-Dec-22,06:20:02,AGL,to Ampang,480
1-Dec-22,06:20:02,KGL,to Kajang,465
1-Dec-22,06:20:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:20:03,KJL,to Gombak,390
1-Dec-22,06:20:03,KJL,to Putra Heights,390
1-Dec-22,06:20:03,MRL,to Titiwangsa,300
1-Dec-22,06:20:03,MRL,to KL Sentral,300
1-Dec-22,06:20:03,SPL,to Sentul Timur,240
1-Dec-22,06:20:03,SPL,to Putra Heights,240
1-Dec-22,06:20:03,PYL,to Putrajaya,420
1-Dec-22,06:20:03,PYL,to Kwasa Damansara,420
1-Dec-22,06:25:01,AGL,to Sentul Timur,480
1-Dec-22,06:25:01,AGL,to Ampang,480
1-Dec-22,06:25:01,KGL,to Kajang,465
1-Dec-22,06:25:01,KGL,to Kwasa Damansara,465
1-Dec-22,06:25:01,KJL,to Gombak,390
1-Dec-22,06:25:02,KJL,to Putra Heights,390
1-Dec-22,06:25:02,MRL,to Titiwangsa,300
1-Dec-22,06:25:02,MRL,to KL Sentral,300
1-Dec-22,06:25:02,SPL,to Sentul Timur,240
1-Dec-22,06:25:02,SPL,to Putra Heights,240
1-Dec-22,06:25:02,PYL,to Putrajaya,420
1-Dec-22,06:25:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:25:02,AGL,to Sentul Timur,480
1-Dec-22,06:25:02,AGL,to Ampang,480
1-Dec-22,06:25:02,KGL,to Kajang,465
1-Dec-22,06:25:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:25:03,KJL,to Gombak,390
1-Dec-22,06:25:03,KJL,to Putra Heights,390
1-Dec-22,06:25:03,MRL,to Titiwangsa,300
1-Dec-22,06:25:03,MRL,to KL Sentral,300
1-Dec-22,06:25:03,SPL,to Sentul Timur,240
1-Dec-22,06:25:03,SPL,to Putra Heights,240
1-Dec-22,06:25:03,PYL,to Putrajaya,420
1-Dec-22,06:25:03,PYL,to Kwasa Damansara,420
1-Dec-22,06:30:01,AGL,to Sentul Timur,480
1-Dec-22,06:30:01,AGL,to Ampang,480
1-Dec-22,06:30:01,KGL,to Kajang,465
1-Dec-22,06:30:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:30:02,KJL,to Gombak,390
1-Dec-22,06:30:02,KJL,to Putra Heights,390
1-Dec-22,06:30:02,MRL,to Titiwangsa,300
1-Dec-22,06:30:02,MRL,to KL Sentral,300
1-Dec-22,06:30:02,SPL,to Sentul Timur,240
1-Dec-22,06:30:02,SPL,to Putra Heights,240
1-Dec-22,06:30:02,PYL,to Putrajaya,420
1-Dec-22,06:30:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:30:02,AGL,to Sentul Timur,480
1-Dec-22,06:30:03,AGL,to Ampang,480
1-Dec-22,06:30:03,KGL,to Kajang,465
1-Dec-22,06:30:03,KGL,to Kwasa Damansara,465
1-Dec-22,06:30:03,KJL,to Gombak,390
1-Dec-22,06:30:03,KJL,to Putra Heights,390
1-Dec-22,06:30:03,MRL,to Titiwangsa,300
1-Dec-22,06:30:03,MRL,to KL Sentral,300
1-Dec-22,06:30:03,SPL,to Sentul Timur,240
1-Dec-22,06:30:03,SPL,to Putra Heights,240
1-Dec-22,06:30:03,PYL,to Putrajaya,420
1-Dec-22,06:30:03,PYL,to Kwasa Damansara,420
1-Dec-22,06:35:02,AGL,to Sentul Timur,480
1-Dec-22,06:35:02,AGL,to Ampang,480
1-Dec-22,06:35:02,KGL,to Kajang,465
1-Dec-22,06:35:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:35:02,KJL,to Gombak,390
1-Dec-22,06:35:02,KJL,to Putra Heights,390
1-Dec-22,06:35:02,MRL,to Titiwangsa,300
1-Dec-22,06:35:02,MRL,to KL Sentral,300
1-Dec-22,06:35:02,SPL,to Sentul Timur,240
1-Dec-22,06:35:02,SPL,to Putra Heights,240
1-Dec-22,06:35:02,PYL,to Putrajaya,420
1-Dec-22,06:35:03,PYL,to Kwasa Damansara,420
1-Dec-22,06:35:03,AGL,to Sentul Timur,480
1-Dec-22,06:35:03,AGL,to Ampang,480
1-Dec-22,06:35:03,KGL,to Kajang,465
1-Dec-22,06:35:03,KGL,to Kwasa Damansara,465
1-Dec-22,06:35:03,KJL,to Gombak,390
1-Dec-22,06:35:03,KJL,to Putra Heights,390
1-Dec-22,06:35:03,MRL,to Titiwangsa,300
1-Dec-22,06:35:03,MRL,to KL Sentral,300
1-Dec-22,06:35:03,SPL,to Sentul Timur,240
1-Dec-22,06:35:03,SPL,to Putra Heights,240
1-Dec-22,06:35:04,PYL,to Putrajaya,420
1-Dec-22,06:35:04,PYL,to Kwasa Damansara,420
1-Dec-22,06:40:01,AGL,to Sentul Timur,480
1-Dec-22,06:40:02,AGL,to Ampang,480
1-Dec-22,06:40:02,KGL,to Kajang,465
1-Dec-22,06:40:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:40:02,KJL,to Gombak,390
1-Dec-22,06:40:02,KJL,to Putra Heights,390
1-Dec-22,06:40:02,MRL,to Titiwangsa,300
1-Dec-22,06:40:02,MRL,to KL Sentral,300
1-Dec-22,06:40:02,SPL,to Sentul Timur,240
1-Dec-22,06:40:02,SPL,to Putra Heights,240
1-Dec-22,06:40:02,PYL,to Putrajaya,420
1-Dec-22,06:40:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:40:02,AGL,to Sentul Timur,480
1-Dec-22,06:40:03,AGL,to Ampang,480
1-Dec-22,06:40:03,KGL,to Kajang,465
1-Dec-22,06:40:03,KGL,to Kwasa Damansara,465
1-Dec-22,06:40:03,KJL,to Gombak,390
1-Dec-22,06:40:03,KJL,to Putra Heights,390
1-Dec-22,06:40:03,MRL,to Titiwangsa,300
1-Dec-22,06:40:03,MRL,to KL Sentral,300
1-Dec-22,06:40:03,SPL,to Sentul Timur,240
1-Dec-22,06:40:03,PYL,to Putrajaya,420
1-Dec-22,06:40:03,PYL,to Kwasa Damansara,420
1-Dec-22,06:45:02,AGL,to Sentul Timur,480
1-Dec-22,06:45:02,AGL,to Ampang,480
1-Dec-22,06:45:02,KGL,to Kajang,465
1-Dec-22,06:45:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:45:02,KJL,to Gombak,390
1-Dec-22,06:45:02,KJL,to Putra Heights,390
1-Dec-22,06:45:02,MRL,to Titiwangsa,300
1-Dec-22,06:45:02,MRL,to KL Sentral,300
1-Dec-22,06:45:02,SPL,to Sentul Timur,240
1-Dec-22,06:45:02,SPL,to Putra Heights,240
1-Dec-22,06:45:03,PYL,to Putrajaya,420
1-Dec-22,06:45:03,PYL,to Kwasa Damansara,420
1-Dec-22,06:45:03,AGL,to Sentul Timur,480
1-Dec-22,06:45:03,AGL,to Ampang,480
1-Dec-22,06:45:03,KGL,to Kajang,465
1-Dec-22,06:45:03,KGL,to Kwasa Damansara,465
1-Dec-22,06:45:03,KJL,to Gombak,390
1-Dec-22,06:45:03,KJL,to Putra Heights,390
1-Dec-22,06:45:03,MRL,to Titiwangsa,300
1-Dec-22,06:45:03,MRL,to KL Sentral,300
1-Dec-22,06:45:03,SPL,to Sentul Timur,240
1-Dec-22,06:45:04,PYL,to Putrajaya,420
1-Dec-22,06:45:04,PYL,to Kwasa Damansara,420
1-Dec-22,06:50:01,AGL,to Sentul Timur,480
1-Dec-22,06:50:01,AGL,to Ampang,480
1-Dec-22,06:50:01,KGL,to Kajang,465
1-Dec-22,06:50:01,KGL,to Kwasa Damansara,465
1-Dec-22,06:50:01,KJL,to Gombak,390
1-Dec-22,06:50:01,KJL,to Putra Heights,390
1-Dec-22,06:50:02,MRL,to Titiwangsa,300
1-Dec-22,06:50:02,MRL,to KL Sentral,300
1-Dec-22,06:50:02,SPL,to Sentul Timur,240
1-Dec-22,06:50:02,SPL,to Putra Heights,240
1-Dec-22,06:50:02,PYL,to Putrajaya,420
1-Dec-22,06:50:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:50:02,AGL,to Sentul Timur,480
1-Dec-22,06:50:02,AGL,to Ampang,480
1-Dec-22,06:50:02,KGL,to Kajang,465
1-Dec-22,06:50:02,KGL,to Kwasa Damansara,465
1-Dec-22,06:50:03,KJL,to Gombak,390
1-Dec-22,06:50:03,KJL,to Putra Heights,390
1-Dec-22,06:50:03,MRL,to Titiwangsa,300
1-Dec-22,06:50:03,MRL,to KL Sentral,300
1-Dec-22,06:50:03,SPL,to Sentul Timur,240
1-Dec-22,06:50:03,SPL,to Putra Heights,240
1-Dec-22,06:50:03,PYL,to Putrajaya,420
1-Dec-22,06:55:01,AGL,to Sentul Timur,480
1-Dec-22,06:55:01,AGL,to Ampang,480
1-Dec-22,06:55:01,KGL,to Kajang,465
1-Dec-22,06:55:01,KGL,to Kwasa Damansara,465
1-Dec-22,06:55:02,KJL,to Gombak,390
1-Dec-22,06:55:02,KJL,to Putra Heights,390
1-Dec-22,06:55:02,MRL,to Titiwangsa,300
1-Dec-22,06:55:02,MRL,to KL Sentral,300
1-Dec-22,06:55:02,SPL,to Sentul Timur,240
1-Dec-22,06:55:02,SPL,to Putra Heights,240
1-Dec-22,06:55:02,PYL,to Putrajaya,420
1-Dec-22,06:55:02,PYL,to Kwasa Damansara,420
1-Dec-22,06:55:02,AGL,to Sentul Timur,480
1-Dec-22,06:55:02,AGL,to Ampang,480
1-Dec-22,06:55:02,KGL,to Kajang,465
1-Dec-22,06:55:03,KGL,to Kwasa Damansara,465
1-Dec-22,06:55:03,KJL,to Gombak,390
1-Dec-22,06:55:03,KJL,to Putra Heights,390
1-Dec-22,06:55:03,MRL,to Titiwangsa,300
1-Dec-22,06:55:03,MRL,to KL Sentral,300
1-Dec-22,06:55:03,SPL,to Sentul Timur,240
1-Dec-22,06:55:03,SPL,to Putra Heights,240
1-Dec-22,06:55:03,PYL,to Putrajaya,420
1-Dec-22,06:55:03,PYL,to Kwasa Damansara,420
1-Dec-22,07:00:02,AGL,to Sentul Timur,360
1-Dec-22,07:00:02,AGL,to Ampang,360
1-Dec-22,07:00:02,KGL,to Kajang,358
1-Dec-22,07:00:02,KGL,to Kwasa Damansara,358
1-Dec-22,07:00:02,KJL,to Gombak,240
1-Dec-22,07:00:02,KJL,to Putra Heights,240
1-Dec-22,07:00:02,MRL,to Titiwangsa,600
1-Dec-22,07:00:02,MRL,to KL Sentral,600
1-Dec-22,07:00:02,SPL,to Sentul Timur,180
1-Dec-22,07:00:03,SPL,to Putra Heights,180
1-Dec-22,07:00:03,PYL,to Putrajaya,240
1-Dec-22,07:00:03,PYL,to Kwasa Damansara,240
1-Dec-22,07:00:03,AGL,to Sentul Timur,360
1-Dec-22,07:00:03,AGL,to Ampang,360
1-Dec-22,07:00:03,KGL,to Kajang,358
1-Dec-22,07:00:03,KGL,to Kwasa Damansara,358
1-Dec-22,07:00:03,KJL,to Gombak,240
1-Dec-22,07:00:03,KJL,to Putra Heights,240
1-Dec-22,07:00:03,MRL,to Titiwangsa,600
1-Dec-22,07:00:03,MRL,to KL Sentral,600
1-Dec-22,07:00:04,SPL,to Sentul Timur,180
1-Dec-22,07:00:04,PYL,to Putrajaya,240
1-Dec-22,07:05:02,AGL,to Sentul Timur,360
1-Dec-22,07:05:02,AGL,to Ampang,360
1-Dec-22,07:05:02,KGL,to Kajang,358
1-Dec-22,07:05:02,KGL,to Kwasa Damansara,358
1-Dec-22,07:05:02,KJL,to Gombak,240
1-Dec-22,07:05:02,KJL,to Putra Heights,240
1-Dec-22,07:05:02,MRL,to Titiwangsa,600
1-Dec-22,07:05:02,MRL,to KL Sentral,600
1-Dec-22,07:05:02,SPL,to Sentul Timur,180
1-Dec-22,07:05:02,SPL,to Putra Heights,180
1-Dec-22,07:05:02,PYL,to Putrajaya,240
1-Dec-22,07:05:03,PYL,to Kwasa Damansara,240
1-Dec-22,07:05:03,AGL,to Sentul Timur,360
1-Dec-22,07:05:03,AGL,to Ampang,360
1-Dec-22,07:05:03,KGL,to Kajang,358
1-Dec-22,07:05:03,KGL,to Kwasa Damansara,358
1-Dec-22,07:05:03,KJL,to Gombak,240
1-Dec-22,07:05:03,KJL,to Putra Heights,240
1-Dec-22,07:05:03,MRL,to Titiwangsa,600
1-Dec-22,07:05:03,MRL,to KL Sentral,600
1-Dec-22,07:05:03,SPL,to Sentul Timur,180
1-Dec-22,07:05:03,SPL,to Putra Heights,180
1-Dec-22,07:05:04,PYL,to Putrajaya,240
1-Dec-22,07:10:01,AGL,to Sentul Timur,360
1-Dec-22,07:10:01,AGL,to Ampang,360
1-Dec-22,07:10:01,KGL,to Kajang,358
1-Dec-22,07:10:01,KGL,to Kwasa Damansara,358
1-Dec-22,07:10:02,KJL,to Gombak,240
1-Dec-22,07:10:02,KJL,to Putra Heights,240
1-Dec-22,07:10:02,MRL,to Titiwangsa,600
1-Dec-22,07:10:02,MRL,to KL Sentral,600
1-Dec-22,07:10:02,SPL,to Sentul Timur,180
1-Dec-22,07:10:02,SPL,to Putra Heights,180
1-Dec-22,07:10:02,PYL,to Putrajaya,240
1-Dec-22,07:10:02,PYL,to Kwasa Damansara,240
1-Dec-22,07:10:02,AGL,to Sentul Timur,360
1-Dec-22,07:10:02,AGL,to Ampang,360
1-Dec-22,07:10:03,KGL,to Kajang,358
1-Dec-22,07:10:03,KGL,to Kwasa Damansara,358
1-Dec-22,07:10:03,KJL,to Gombak,240
1-Dec-22,07:10:03,KJL,to Putra Heights,240
1-Dec-22,07:10:03,MRL,to Titiwangsa,600
1-Dec-22,07:10:03,MRL,to KL Sentral,600
1-Dec-22,07:10:03,SPL,to Sentul Timur,180
1-Dec-22,07:10:03,SPL,to Putra Heights,180
1-Dec-22,07:10:03,PYL,to Putrajaya,240
1-Dec-22,07:10:03,PYL,to Kwasa Damansara,240
1-Dec-22,07:15:01,AGL,to Sentul Timur,360
1-Dec-22,07:15:02,AGL,to Ampang,360
1-Dec-22,07:15:02,KGL,to Kajang,358
1-Dec-22,07:15:02,KGL,to Kwasa Damansara,358
1-Dec-22,07:15:02,KJL,to Gombak,240
1-Dec-22,07:15:02,KJL,to Putra Heights,240
1-Dec-22,07:15:02,MRL,to Titiwangsa,600
1-Dec-22,07:15:02,MRL,to KL Sentral,600
1-Dec-22,07:15:02,SPL,to Sentul Timur,180
1-Dec-22,07:15:02,SPL,to Putra Heights,180
1-Dec-22,07:15:02,PYL,to Putrajaya,240
1-Dec-22,07:15:03,PYL,to Kwasa Damansara,240
1-Dec-22,07:15:03,AGL,to Sentul Timur,360
1-Dec-22,07:15:03,AGL,to Ampang,360
1-Dec-22,07:15:03,KGL,to Kajang,358
1-Dec-22,07:15:03,KGL,to Kwasa Damansara,358
1-Dec-22,07:15:03,KJL,to Gombak,240
1-Dec-22,07:15:03,KJL,to Putra Heights,240
1-Dec-22,07:15:03,MRL,to Titiwangsa,600
1-Dec-22,07:15:03,MRL,to KL Sentral,600
1-Dec-22,07:15:03,SPL,to Sentul Timur,180
1-Dec-22,07:15:03,SPL,to Putra Heights,180
1-Dec-22,07:15:04,PYL,to Putrajaya,240
1-Dec-22,07:15:04,PYL,to Kwasa Damansara,240
1-Dec-22,07:20:01,AGL,to Sentul Timur,360
1-Dec-22,07:20:01,AGL,to Ampang,360
1-Dec-22,07:20:01,KGL,to Kajang,358
1-Dec-22,07:20:01,KGL,to Kwasa Damansara,358
1-Dec-22,07:20:02,KJL,to Gombak,240
1-Dec-22,07:20:02,KJL,to Putra Heights,240
1-Dec-22,07:20:02,MRL,to Titiwangsa,600
1-Dec-22,07:20:02,MRL,to KL Sentral,600
1-Dec-22,07:20:02,SPL,to Sentul Timur,180
1-Dec-22,07:20:02,SPL,to Putra Heights,180
1-Dec-22,07:20:02,PYL,to Putrajaya,240
1-Dec-22,07:20:02,PYL,to Kwasa Damansara,240
1-Dec-22,07:20:02,AGL,to Sentul Timur,360
1-Dec-22,07:20:02,AGL,to Ampang,360
1-Dec-22,07:20:02,KGL,to Kajang,358
1-Dec-22,07:20:03,KGL,to Kwasa Damansara,358
1-Dec-22,07:20:03,KJL,to Gombak,240
1-Dec-22,07:20:03,KJL,to Putra Heights,240
1-Dec-22,07:20:03,MRL,to Titiwangsa,600
1-Dec-22,07:20:03,MRL,to KL Sentral,600
1-Dec-22,07:20:03,SPL,to Sentul Timur,180
1-Dec-22,07:20:03,SPL,to Putra Heights,180
1-Dec-22,07:20:03,PYL,to Putrajaya,240
1-Dec-22,07:20:03,PYL,to Kwasa Damansara,240
1-Dec-22,07:25:01,AGL,to Sentul Timur,360
1-Dec-22,07:25:01,AGL,to Ampang,360
1-Dec-22,07:25:02,KGL,to Kajang,358
1-Dec-22,07:25:02,KGL,to Kwasa Damansara,358
1-Dec-22,07:25:02,KJL,to Gombak,240
1-Dec-22,07:25:02,KJL,to Putra Heights,240
1-Dec-22,07:25:02,MRL,to Titiwangsa,600
1-Dec-22,07:25:02,MRL,to KL Sentral,600
1-Dec-22,07:25:02,SPL,to Sentul Timur,180
1-Dec-22,07:25:02,SPL,to Putra Heights,180
1-Dec-22,07:25:02,PYL,to Putrajaya,240
1-Dec-22,07:25:02,PYL,to Kwasa Damansara,240
1-Dec-22,07:25:03,AGL,to Sentul Timur,360
1-Dec-22,07:25:03,AGL,to Ampang,360
1-Dec-22,07:25:03,KGL,to Kajang,358
1-Dec-22,07:25:03,KGL,to Kwasa Damansara,358
1-Dec-22,07:25:03,KJL,to Gombak,240
1-Dec-22,07:25:03,KJL,to Putra Heights,240
1-Dec-22,07:25:03,MRL,to Titiwangsa,600
1-Dec-22,07:25:03,MRL,to KL Sentral,600
1-Dec-22,07:25:03,SPL,to Sentul Timur,180
1-Dec-22,07:25:03,SPL,to Putra Heights,180
1-Dec-22,07:25:03,PYL,to Putrajaya,240
1-Dec-22,07:25:04,PYL,to Kwasa Damansara,240
1-Dec-22,07:30:01,AGL,to Sentul Timur,360
1-Dec-22,07:30:01,AGL,to Ampang,360
1-Dec-22,07:30:01,KGL,to Kajang,358
1-Dec-22,07:30:01,KGL,to Kwasa Damansara,358
1-Dec-22,07:30:01,KJL,to Gombak,240
1-Dec-22,07:30:01,KJL,to Putra Heights,240
1-Dec-22,07:30:02,MRL,to Titiwangsa,600
1-Dec-22,07:30:02,MRL,to KL Sentral,600
1-Dec-22,07:30:02,SPL,to Sentul Timur,180
1-Dec-22,07:30:02,SPL,to Putra Heights,180
1-Dec-22,07:30:02,PYL,to Putrajaya,240
1-Dec-22,07:30:02,PYL,to Kwasa Damansara,240
1-Dec-22,07:30:02,AGL,to Sentul Timur,360
1-Dec-22,07:30:02,AGL,to Ampang,360
1-Dec-22,07:30:02,KGL,to Kajang,358
1-Dec-22,07:30:02,KGL,to Kwasa Damansara,358
1-Dec-22,07:30:03,KJL,to Gombak,240
1-Dec-22,07:30:03,KJL,to Putra Heights,240
1-Dec-22,07:30:03,MRL,to Titiwangsa,600
1-Dec-22,07:30:03,MRL,to KL Sentral,600
1-Dec-22,07:30:03,SPL,to Sentul Timur,180
1-Dec-22,07:30:03,SPL,to Putra Heights,180
1-Dec-22,07:30:03,PYL,to Putrajaya,240
1-Dec-22,07:30:03,PYL,to Kwasa Damansara,240
1-Dec-22,07:35:01,AGL,to Sentul Timur,360
1-Dec-22,07:35:01,AGL,to Ampang,360
1-Dec-22,07:35:01,KGL,to Kajang,358
1-Dec-22,07:35:01,KGL,to Kwasa Damansara,358
1-Dec-22,07:35:01,KJL,to Gombak,240
1-Dec-22,07:35:01,KJL,to Putra Heights,240
1-Dec-22,07:35:02,MRL,to Titiwangsa,600
1-Dec-22,07:35:02,MRL,to KL Sentral,600
1-Dec-22,07:35:02,SPL,to Sentul Timur,180
1-Dec-22,07:35:02,SPL,to Putra Heights,180
1-Dec-22,07:35:02,PYL,to Putrajaya,240
1-Dec-22,07:35:02,PYL,to Kwasa Damansara,240
1-Dec-22,07:35:02,AGL,to Sentul Timur,360
1-Dec-22,07:35:02,AGL,to Ampang,360
1-Dec-22,07:35:03,KGL,to Kajang,358
1-Dec-22,07:35:03,KGL,to Kwasa Damansara,358
1-Dec-22,07:35:03,KJL,to Gombak,240
1-Dec-22,07:35:03,KJL,to Putra Heights,240
1-Dec-22,07:35:03,MRL,to Titiwangsa,600
1-Dec-22,07:35:03,MRL,to KL Sentral,600
1-Dec-22,07:35:03,SPL,to Sentul Timur,180
1-Dec-22,07:35:03,SPL,to Putra Heights,180
1-Dec-22,07:35:03,PYL,to Putrajaya,240
1-Dec-22,07:35:03,PYL,to Kwasa Damansara,240
1-Dec-22,07:40:01,AGL,to Sentul Timur,360
1-Dec-22,07:40:01,AGL,to Ampang,360
1-Dec-22,07:40:01,KGL,to Kajang,358
1-Dec-22,07:40:01,KGL,to Kwasa Damansara,358
1-Dec-22,07:40:01,KJL,to Gombak,240
1-Dec-22,07:40:02,KJL,to Putra Heights,240
1-Dec-22,07:40:02,MRL,to Titiwangsa,600
1-Dec-22,07:40:02,MRL,to KL Sentral,600
1-Dec-22,07:40:02,SPL,to Sentul Timur,180
1-Dec-22,07:40:02,SPL,to Putra Heights,180
1-Dec-22,07:40:02,PYL,to Putrajaya,240
1-Dec-22,07:40:02,PYL,to Kwasa Damansara,240
1-Dec-22,07:40:02,AGL,to Sentul Timur,360
1-Dec-22,07:40:02,AGL,to Ampang,360
1-Dec-22,07:40:02,KGL,to Kajang,358
1-Dec-22,07:40:02,KGL,to Kwasa Damansara,358
1-Dec-22,07:40:03,KJL,to Gombak,240
1-Dec-22,07:40:03,KJL,to Putra Heights,240
1-Dec-22,07:40:03,MRL,to Titiwangsa,600
1-Dec-22,07:40:03,MRL,to KL Sentral,600
1-Dec-22,07:40:03,SPL,to Sentul Timur,180
