date,time,line_short_code,headsign,freq_in_sec
23-Jul-22,2:45:03 PM,SPL,to Putra Heights,660
23-Jul-22,2:45:03 PM,PYL,to Putrajaya,360
23-Jul-22,2:45:03 PM,PYL,to Kwasa Damansara,360
23-Jul-22,2:50:01 PM,AGL,to Sentul Timur,600
23-Jul-22,2:50:01 PM,AGL,to Ampang,600
23-Jul-22,2:50:01 PM,KGL,to Kajang,480
23-Jul-22,2:50:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,2:50:01 PM,KJL,to Gombak,420
23-Jul-22,2:50:01 PM,KJL,to Putra Heights,420
23-Jul-22,2:50:02 PM,MRL,to Titiwangsa,300
23-Jul-22,2:50:02 PM,MRL,to KL Sentral,300
23-Jul-22,2:50:02 PM,SPL,to Sentul Timur,660
23-Jul-22,2:50:02 PM,SPL,to Putra Heights,660
23-Jul-22,2:50:02 PM,PYL,to Putrajaya,360
23-Jul-22,2:50:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,2:55:01 PM,AGL,to Sentul Timur,600
23-Jul-22,2:55:01 PM,AGL,to Ampang,600
23-Jul-22,2:55:01 PM,KGL,to Kajang,480
23-Jul-22,2:55:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,2:55:01 PM,KJL,to Gombak,420
23-Jul-22,2:55:01 PM,KJL,to Putra Heights,420
23-Jul-22,2:55:01 PM,MRL,to Titiwangsa,300
23-Jul-22,2:55:01 PM,MRL,to KL Sentral,300
23-Jul-22,2:55:01 PM,SPL,to Sentul Timur,660
23-Jul-22,2:55:01 PM,SPL,to Putra Heights,660
23-Jul-22,2:55:02 PM,SPL,to Putra Heights,660
23-Jul-22,2:55:02 PM,PYL,to Putrajaya,360
23-Jul-22,2:55:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:00:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:00:01 PM,AGL,to Ampang,600
23-Jul-22,3:00:01 PM,KGL,to Kajang,480
23-Jul-22,3:00:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:00:01 PM,KJL,to Gombak,420
23-Jul-22,3:00:01 PM,KJL,to Putra Heights,420
23-Jul-22,3:00:02 PM,MRL,to Titiwangsa,300
23-Jul-22,3:00:02 PM,MRL,to KL Sentral,300
23-Jul-22,3:00:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:00:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:00:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:00:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:05:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:05:01 PM,AGL,to Ampang,600
23-Jul-22,3:05:01 PM,KGL,to Kajang,480
23-Jul-22,3:05:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:05:01 PM,KJL,to Gombak,420
23-Jul-22,3:05:01 PM,KJL,to Putra Heights,420
23-Jul-22,3:05:02 PM,MRL,to Titiwangsa,300
23-Jul-22,3:05:02 PM,MRL,to KL Sentral,300
23-Jul-22,3:05:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:05:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:05:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:05:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:10:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:10:01 PM,AGL,to Ampang,600
23-Jul-22,3:10:01 PM,KGL,to Kajang,480
23-Jul-22,3:10:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:10:02 PM,KJL,to Gombak,420
23-Jul-22,3:10:02 PM,KJL,to Putra Heights,420
23-Jul-22,3:10:02 PM,MRL,to Titiwangsa,300
23-Jul-22,3:10:02 PM,MRL,to KL Sentral,300
23-Jul-22,3:10:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:10:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:10:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:10:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:15:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:15:01 PM,AGL,to Ampang,600
23-Jul-22,3:15:02 PM,KGL,to Kajang,480
23-Jul-22,3:15:02 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:15:02 PM,KJL,to Gombak,420
23-Jul-22,3:15:02 PM,KJL,to Putra Heights,420
23-Jul-22,3:15:02 PM,MRL,to Titiwangsa,300
23-Jul-22,3:15:02 PM,MRL,to KL Sentral,300
23-Jul-22,3:15:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:15:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:15:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:15:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:20:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:20:01 PM,AGL,to Ampang,600
23-Jul-22,3:20:01 PM,KGL,to Kajang,480
23-Jul-22,3:20:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:20:01 PM,KJL,to Gombak,420
23-Jul-22,3:20:01 PM,KJL,to Putra Heights,420
23-Jul-22,3:20:01 PM,MRL,to Titiwangsa,300
23-Jul-22,3:20:02 PM,MRL,to KL Sentral,300
23-Jul-22,3:20:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:20:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:20:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:20:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:25:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:25:01 PM,AGL,to Ampang,600
23-Jul-22,3:25:01 PM,KGL,to Kajang,480
23-Jul-22,3:25:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:25:01 PM,KJL,to Gombak,420
23-Jul-22,3:25:01 PM,KJL,to Putra Heights,420
23-Jul-22,3:25:02 PM,MRL,to Titiwangsa,300
23-Jul-22,3:25:02 PM,MRL,to KL Sentral,300
23-Jul-22,3:25:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:25:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:25:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:25:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:30:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:30:01 PM,AGL,to Ampang,600
23-Jul-22,3:30:01 PM,KGL,to Kajang,480
23-Jul-22,3:30:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:30:01 PM,KJL,to Gombak,420
23-Jul-22,3:30:01 PM,KJL,to Putra Heights,420
23-Jul-22,3:30:01 PM,MRL,to Titiwangsa,300
23-Jul-22,3:30:01 PM,MRL,to KL Sentral,300
23-Jul-22,3:30:01 PM,SPL,to Sentul Timur,660
23-Jul-22,3:30:01 PM,SPL,to Putra Heights,660
23-Jul-22,3:30:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:30:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:35:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:35:01 PM,AGL,to Ampang,600
23-Jul-22,3:35:01 PM,KGL,to Kajang,480
23-Jul-22,3:35:02 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:35:02 PM,KJL,to Gombak,420
23-Jul-22,3:35:02 PM,KJL,to Putra Heights,420
23-Jul-22,3:35:02 PM,MRL,to Titiwangsa,300
23-Jul-22,3:35:02 PM,MRL,to KL Sentral,300
23-Jul-22,3:35:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:35:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:35:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:35:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:40:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:40:01 PM,AGL,to Ampang,600
23-Jul-22,3:40:01 PM,KGL,to Kajang,480
23-Jul-22,3:40:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:40:01 PM,KJL,to Gombak,420
23-Jul-22,3:40:01 PM,KJL,to Putra Heights,420
23-Jul-22,3:40:01 PM,MRL,to Titiwangsa,300
23-Jul-22,3:40:01 PM,MRL,to KL Sentral,300
23-Jul-22,3:40:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:40:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:40:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:40:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:45:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:45:01 PM,AGL,to Ampang,600
23-Jul-22,3:45:01 PM,KGL,to Kajang,480
23-Jul-22,3:45:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:45:01 PM,KJL,to Gombak,420
23-Jul-22,3:45:01 PM,KJL,to Putra Heights,420
23-Jul-22,3:45:01 PM,MRL,to Titiwangsa,300
23-Jul-22,3:45:01 PM,MRL,to KL Sentral,300
23-Jul-22,3:45:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:45:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:45:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:45:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:50:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:50:01 PM,AGL,to Ampang,600
23-Jul-22,3:50:01 PM,KGL,to Kajang,480
23-Jul-22,3:50:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:50:01 PM,KJL,to Gombak,420
23-Jul-22,3:50:01 PM,KJL,to Putra Heights,420
23-Jul-22,3:50:01 PM,MRL,to Titiwangsa,300
23-Jul-22,3:50:02 PM,MRL,to KL Sentral,300
23-Jul-22,3:50:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:50:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:50:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:50:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,3:55:01 PM,AGL,to Sentul Timur,600
23-Jul-22,3:55:01 PM,AGL,to Ampang,600
23-Jul-22,3:55:02 PM,KGL,to Kajang,480
23-Jul-22,3:55:02 PM,KGL,to Kwasa Damansara,480
23-Jul-22,3:55:02 PM,KJL,to Gombak,420
23-Jul-22,3:55:02 PM,KJL,to Putra Heights,420
23-Jul-22,3:55:02 PM,MRL,to Titiwangsa,300
23-Jul-22,3:55:02 PM,MRL,to KL Sentral,300
23-Jul-22,3:55:02 PM,SPL,to Sentul Timur,660
23-Jul-22,3:55:02 PM,SPL,to Putra Heights,660
23-Jul-22,3:55:02 PM,PYL,to Putrajaya,360
23-Jul-22,3:55:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:00:01 PM,AGL,to Sentul Timur,600
23-Jul-22,4:00:01 PM,AGL,to Ampang,600
23-Jul-22,4:00:01 PM,KGL,to Kajang,480
23-Jul-22,4:00:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:00:01 PM,KJL,to Gombak,420
23-Jul-22,4:00:01 PM,KJL,to Putra Heights,420
23-Jul-22,4:00:01 PM,MRL,to Titiwangsa,300
23-Jul-22,4:00:01 PM,MRL,to KL Sentral,300
23-Jul-22,4:00:01 PM,SPL,to Sentul Timur,660
23-Jul-22,4:00:02 PM,SPL,to Putra Heights,660
23-Jul-22,4:00:02 PM,SPL,to Sentul Timur,660
23-Jul-22,4:00:02 PM,PYL,to Putrajaya,360
23-Jul-22,4:00:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:05:01 PM,AGL,to Sentul Timur,600
23-Jul-22,4:05:01 PM,AGL,to Ampang,600
23-Jul-22,4:05:01 PM,KGL,to Kajang,480
23-Jul-22,4:05:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:05:01 PM,KJL,to Gombak,420
23-Jul-22,4:05:01 PM,KJL,to Putra Heights,420
23-Jul-22,4:05:01 PM,MRL,to Titiwangsa,300
23-Jul-22,4:05:01 PM,MRL,to KL Sentral,300
23-Jul-22,4:05:02 PM,SPL,to Sentul Timur,660
23-Jul-22,4:05:02 PM,SPL,to Putra Heights,660
23-Jul-22,4:05:02 PM,PYL,to Putrajaya,360
23-Jul-22,4:05:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:10:01 PM,AGL,to Sentul Timur,600
23-Jul-22,4:10:01 PM,AGL,to Ampang,600
23-Jul-22,4:10:02 PM,KGL,to Kajang,480
23-Jul-22,4:10:02 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:10:02 PM,KJL,to Gombak,420
23-Jul-22,4:10:02 PM,KJL,to Putra Heights,420
23-Jul-22,4:10:02 PM,MRL,to Titiwangsa,300
23-Jul-22,4:10:02 PM,MRL,to KL Sentral,300
23-Jul-22,4:10:02 PM,SPL,to Sentul Timur,660
23-Jul-22,4:10:02 PM,SPL,to Putra Heights,660
23-Jul-22,4:10:02 PM,PYL,to Putrajaya,360
23-Jul-22,4:10:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:15:01 PM,AGL,to Sentul Timur,600
23-Jul-22,4:15:01 PM,AGL,to Ampang,600
23-Jul-22,4:15:01 PM,KGL,to Kajang,480
23-Jul-22,4:15:01 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:15:01 PM,KJL,to Gombak,420
23-Jul-22,4:15:01 PM,KJL,to Putra Heights,420
23-Jul-22,4:15:02 PM,MRL,to Titiwangsa,300
23-Jul-22,4:15:02 PM,MRL,to KL Sentral,300
23-Jul-22,4:15:02 PM,SPL,to Sentul Timur,660
23-Jul-22,4:15:02 PM,SPL,to Putra Heights,660
23-Jul-22,4:15:02 PM,PYL,to Putrajaya,360
23-Jul-22,4:15:02 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:20:01 PM,AGL,to Sentul Timur,600
23-Jul-22,4:20:02 PM,AGL,to Ampang,600
23-Jul-22,4:20:02 PM,KGL,to Kajang,480
23-Jul-22,4:20:04 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:20:04 PM,KJL,to Gombak,420
23-Jul-22,4:20:05 PM,KJL,to Putra Heights,420
23-Jul-22,4:20:05 PM,MRL,to Titiwangsa,300
23-Jul-22,4:20:07 PM,MRL,to KL Sentral,300
23-Jul-22,4:20:07 PM,SPL,to Sentul Timur,660
23-Jul-22,4:20:08 PM,SPL,to Putra Heights,660
23-Jul-22,4:20:08 PM,SPL,to Sentul Timur,660
23-Jul-22,4:20:10 PM,SPL,to Putra Heights,660
23-Jul-22,4:20:10 PM,PYL,to Putrajaya,360
23-Jul-22,4:20:11 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:25:01 PM,AGL,to Sentul Timur,600
23-Jul-22,4:25:03 PM,AGL,to Ampang,600
23-Jul-22,4:25:03 PM,KGL,to Kajang,480
23-Jul-22,4:25:04 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:25:05 PM,KJL,to Gombak,420
23-Jul-22,4:25:06 PM,KJL,to Putra Heights,420
23-Jul-22,4:25:07 PM,MRL,to Titiwangsa,300
23-Jul-22,4:25:07 PM,MRL,to KL Sentral,300
23-Jul-22,4:25:08 PM,SPL,to Sentul Timur,660
23-Jul-22,4:25:08 PM,SPL,to Putra Heights,660
23-Jul-22,4:25:09 PM,SPL,to Sentul Timur,660
23-Jul-22,4:25:09 PM,SPL,to Putra Heights,660
23-Jul-22,4:25:10 PM,PYL,to Putrajaya,360
23-Jul-22,4:25:11 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:30:03 PM,AGL,to Sentul Timur,600
23-Jul-22,4:30:04 PM,AGL,to Ampang,600
23-Jul-22,4:30:05 PM,KGL,to Kajang,480
23-Jul-22,4:30:05 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:30:07 PM,KJL,to Gombak,420
23-Jul-22,4:30:07 PM,KJL,to Putra Heights,420
23-Jul-22,4:30:08 PM,MRL,to Titiwangsa,300
23-Jul-22,4:30:08 PM,MRL,to KL Sentral,300
23-Jul-22,4:30:10 PM,SPL,to Sentul Timur,660
23-Jul-22,4:30:10 PM,SPL,to Putra Heights,660
23-Jul-22,4:30:11 PM,SPL,to Sentul Timur,660
23-Jul-22,4:30:11 PM,SPL,to Putra Heights,660
23-Jul-22,4:30:12 PM,PYL,to Putrajaya,360
23-Jul-22,4:30:13 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:35:01 PM,AGL,to Sentul Timur,600
23-Jul-22,4:35:02 PM,AGL,to Ampang,600
23-Jul-22,4:35:03 PM,KGL,to Kajang,480
23-Jul-22,4:35:04 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:35:04 PM,KJL,to Gombak,420
23-Jul-22,4:35:05 PM,KJL,to Putra Heights,420
23-Jul-22,4:35:05 PM,MRL,to Titiwangsa,300
23-Jul-22,4:35:06 PM,MRL,to KL Sentral,300
23-Jul-22,4:35:08 PM,SPL,to Sentul Timur,660
23-Jul-22,4:35:08 PM,SPL,to Putra Heights,660
23-Jul-22,4:35:09 PM,SPL,to Sentul Timur,660
23-Jul-22,4:35:09 PM,SPL,to Putra Heights,660
23-Jul-22,4:35:10 PM,PYL,to Putrajaya,360
23-Jul-22,4:35:10 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:40:01 PM,AGL,to Sentul Timur,600
23-Jul-22,4:40:02 PM,AGL,to Ampang,600
23-Jul-22,4:40:02 PM,KGL,to Kajang,480
23-Jul-22,4:40:03 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:40:03 PM,KJL,to Gombak,420
23-Jul-22,4:40:05 PM,KJL,to Putra Heights,420
23-Jul-22,4:40:05 PM,MRL,to Titiwangsa,300
23-Jul-22,4:40:06 PM,MRL,to KL Sentral,300
23-Jul-22,4:40:06 PM,SPL,to Sentul Timur,660
23-Jul-22,4:40:07 PM,SPL,to Putra Heights,660
23-Jul-22,4:40:07 PM,SPL,to Sentul Timur,660
23-Jul-22,4:40:10 PM,SPL,to Putra Heights,660
23-Jul-22,4:40:10 PM,PYL,to Putrajaya,360
23-Jul-22,4:40:11 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:45:01 PM,AGL,to Sentul Timur,600
23-Jul-22,4:45:02 PM,AGL,to Ampang,600
23-Jul-22,4:45:02 PM,KGL,to Kajang,480
23-Jul-22,4:45:03 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:45:03 PM,KJL,to Gombak,420
23-Jul-22,4:45:05 PM,KJL,to Putra Heights,420
23-Jul-22,4:45:05 PM,MRL,to Titiwangsa,300
23-Jul-22,4:45:06 PM,MRL,to KL Sentral,300
23-Jul-22,4:45:06 PM,SPL,to Sentul Timur,660
23-Jul-22,4:45:07 PM,SPL,to Putra Heights,660
23-Jul-22,4:45:08 PM,SPL,to Sentul Timur,660
23-Jul-22,4:45:08 PM,SPL,to Putra Heights,660
23-Jul-22,4:45:09 PM,PYL,to Putrajaya,360
23-Jul-22,4:45:09 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:50:02 PM,AGL,to Sentul Timur,600
23-Jul-22,4:50:03 PM,AGL,to Ampang,600
23-Jul-22,4:50:05 PM,KGL,to Kajang,480
23-Jul-22,4:50:05 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:50:06 PM,KJL,to Gombak,420
23-Jul-22,4:50:06 PM,KJL,to Putra Heights,420
23-Jul-22,4:50:08 PM,MRL,to Titiwangsa,300
23-Jul-22,4:50:08 PM,MRL,to KL Sentral,300
23-Jul-22,4:50:09 PM,SPL,to Sentul Timur,660
23-Jul-22,4:50:09 PM,SPL,to Putra Heights,660
23-Jul-22,4:50:10 PM,SPL,to Sentul Timur,660
23-Jul-22,4:50:10 PM,SPL,to Putra Heights,660
23-Jul-22,4:50:11 PM,PYL,to Putrajaya,360
23-Jul-22,4:50:11 PM,PYL,to Kwasa Damansara,360
23-Jul-22,4:55:02 PM,AGL,to Sentul Timur,600
23-Jul-22,4:55:02 PM,AGL,to Ampang,600
23-Jul-22,4:55:04 PM,KGL,to Kajang,480
23-Jul-22,4:55:04 PM,KGL,to Kwasa Damansara,480
23-Jul-22,4:55:05 PM,KJL,to Gombak,420
23-Jul-22,4:55:05 PM,KJL,to Putra Heights,420
23-Jul-22,4:55:06 PM,MRL,to Titiwangsa,300
23-Jul-22,4:55:06 PM,MRL,to KL Sentral,300
23-Jul-22,4:55:07 PM,SPL,to Sentul Timur,660
23-Jul-22,4:55:07 PM,SPL,to Putra Heights,660
23-Jul-22,4:55:09 PM,SPL,to Sentul Timur,660
23-Jul-22,4:55:09 PM,SPL,to Putra Heights,660
23-Jul-22,4:55:10 PM,PYL,to Putrajaya,360
23-Jul-22,4:55:10 PM,PYL,to Kwasa Damansara,360
23-Jul-22,5:00:01 PM,AGL,to Sentul Timur,600
23-Jul-22,5:00:02 PM,AGL,to Ampang,600
23-Jul-22,5:00:02 PM,KGL,to Kajang,480
23-Jul-22,5:00:03 PM,KGL,to Kwasa Damansara,480
23-Jul-22,5:00:03 PM,KJL,to Gombak,420
23-Jul-22,5:00:05 PM,KJL,to Putra Heights,420
23-Jul-22,5:00:05 PM,MRL,to Titiwangsa,300
23-Jul-22,5:00:06 PM,MRL,to KL Sentral,300
23-Jul-22,5:00:06 PM,SPL,to Sentul Timur,660
23-Jul-22,5:00:08 PM,SPL,to Putra Heights,660
23-Jul-22,5:00:08 PM,SPL,to Sentul Timur,660
23-Jul-22,5:00:09 PM,SPL,to Putra Heights,660
23-Jul-22,5:00:11 PM,PYL,to Putrajaya,360
23-Jul-22,5:00:11 PM,PYL,to Kwasa Damansara,360
23-Jul-22,5:05:02 PM,AGL,to Sentul Timur,600
23-Jul-22,5:05:02 PM,AGL,to Ampang,600
23-Jul-22,5:05:03 PM,KGL,to Kajang,480
23-Jul-22,5:05:03 PM,KGL,to Kwasa Damansara,480
23-Jul-22,5:05:05 PM,KJL,to Gombak,420
23-Jul-22,5:05:05 PM,KJL,to Putra Heights,420
23-Jul-22,5:05:06 PM,MRL,to Titiwangsa,300
23-Jul-22,5:05:06 PM,MRL,to KL Sentral,300
23-Jul-22,5:05:07 PM,SPL,to Sentul Timur,660
23-Jul-22,5:05:08 PM,SPL,to Putra Heights,660
23-Jul-22,5:05:09 PM,SPL,to Sentul Timur,660
23-Jul-22,5:05:09 PM,SPL,to Putra Heights,660
23-Jul-22,5:05:10 PM,PYL,to Putrajaya,360
23-Jul-22,5:05:10 PM,PYL,to Kwasa Damansara,360
23-Jul-22,5:10:02 PM,AGL,to Sentul Timur,600
23-Jul-22,5:10:02 PM,AGL,to Ampang,600
23-Jul-22,5:10:03 PM,KGL,to Kajang,480
23-Jul-22,5:10:04 PM,KGL,to Kwasa Damansara,480
23-Jul-22,5:10:05 PM,KJL,to Gombak,420
23-Jul-22,5:10:05 PM,KJL,to Putra Heights,420
23-Jul-22,5:10:06 PM,MRL,to Titiwangsa,300
23-Jul-22,5:10:07 PM,MRL,to KL Sentral,300
23-Jul-22,5:10:07 PM,SPL,to Sentul Timur,660
23-Jul-22,5:10:08 PM,SPL,to Putra Heights,660
23-Jul-22,5:10:08 PM,SPL,to Sentul Timur,660
23-Jul-22,5:10:09 PM,SPL,to Putra Heights,660
23-Jul-22,5:10:09 PM,PYL,to Putrajaya,360
23-Jul-22,5:10:11 PM,PYL,to Kwasa Damansara,360
23-Jul-22,5:15:01 PM,AGL,to Sentul Timur,600
23-Jul-22,5:15:02 PM,AGL,to Ampang,600
23-Jul-22,5:15:03 PM,KGL,to Kajang,480
23-Jul-22,5:15:04 PM,KGL,to Kwasa Damansara,480
23-Jul-22,5:15:04 PM,KJL,to Gombak,420
23-Jul-22,5:15:05 PM,KJL,to Putra Heights,420
23-Jul-22,5:15:07 PM,MRL,to Titiwangsa,300
23-Jul-22,5:15:07 PM,MRL,to KL Sentral,300
23-Jul-22,5:15:08 PM,SPL,to Sentul Timur,660
23-Jul-22,5:15:08 PM,SPL,to Putra Heights,660
23-Jul-22,5:15:09 PM,SPL,to Sentul Timur,660
23-Jul-22,5:15:10 PM,SPL,to Putra Heights,660
23-Jul-22,5:15:11 PM,PYL,to Putrajaya,360
23-Jul-22,5:15:12 PM,PYL,to Kwasa Damansara,360
23-Jul-22,5:20:01 PM,AGL,to Sentul Timur,600
23-Jul-22,5:20:03 PM,AGL,to Ampang,600
23-Jul-22,5:20:03 PM,KGL,to Kajang,480
23-Jul-22,5:20:04 PM,KGL,to Kwasa Damansara,480
23-Jul-22,5:20:04 PM,KJL,to Gombak,420
23-Jul-22,5:20:05 PM,KJL,to Putra Heights,420
23-Jul-22,5:20:05 PM,MRL,to Titiwangsa,300
23-Jul-22,5:20:06 PM,MRL,to KL Sentral,300
23-Jul-22,5:20:06 PM,SPL,to Sentul Timur,660
23-Jul-22,5:20:07 PM,SPL,to Putra Heights,660
23-Jul-22,5:20:07 PM,SPL,to Sentul Timur,660
23-Jul-22,5:20:09 PM,SPL,to Putra Heights,660
23-Jul-22,5:20:09 PM,PYL,to Putrajaya,360
23-Jul-22,5:20:10 PM,PYL,to Kwasa Damansara,360
23-Jul-22,5:25:01 PM,AGL,to Sentul Timur,600
23-Jul-22,5:25:02 PM,AGL,to Ampang,600
23-Jul-22,5:25:02 PM,KGL,to Kajang,480
23-Jul-22,5:25:03 PM,KGL,to Kwasa Damansara,480
23-Jul-22,5:25:03 PM,KJL,to Gombak,420
23-Jul-22,5:25:04 PM,KJL,to Putra Heights,420
23-Jul-22,5:25:04 PM,MRL,to Titiwangsa,300
23-Jul-22,5:25:07 PM,MRL,to KL Sentral,300
23-Jul-22,5:25:07 PM,SPL,to Sentul Timur,660
23-Jul-22,5:25:09 PM,SPL,to Putra Heights,660
23-Jul-22,5:25:09 PM,SPL,to Sentul Timur,660
23-Jul-22,5:25:10 PM,SPL,to Putra Heights,660
23-Jul-22,5:25:10 PM,PYL,to Putrajaya,360
23-Jul-22,5:25:11 PM,PYL,to Kwasa Damansara,360
23-Jul-22,5:30:03 PM,AGL,to Sentul Timur,600
23-Jul-22,5:30:03 PM,AGL,to Ampang,600
23-Jul-22,5:30:04 PM,KGL,to Kajang,480
23-Jul-22,5:30:04 PM,KGL,to Kwasa Damansara,480
23-Jul-22,5:30:06 PM,KJL,to Gombak,420
23-Jul-22,5:30:06 PM,KJL,to Putra Heights,420
23-Jul-22,5:30:07 PM,MRL,to Titiwangsa,300
23-Jul-22,5:30:07 PM,MRL,to KL Sentral,300
23-Jul-22,5:30:08 PM,SPL,to Sentul Timur,660
23-Jul-22,5:30:08 PM,SPL,to Putra Heights,660
23-Jul-22,5:30:09 PM,SPL,to Sentul Timur,660
23-Jul-22,5:30:09 PM,SPL,to Putra Heights,660
23-Jul-22,5:30:10 PM,PYL,to Putrajaya,360
23-Jul-22,5:30:10 PM,PYL,to Kwasa Damansara,360
23-Jul-22,5:35:02 PM,AGL,to Sentul Timur,600
23-Jul-22,5:35:03 PM,AGL,to Ampang,600
23-Jul-22,5:35:03 PM,KGL,to Kajang,480
23-Jul-22,5:35:04 PM,KGL,to Kwasa Damansara,480
23-Jul-22,5:35:04 PM,KJL,to Gombak,420
23-Jul-22,5:35:06 PM,KJL,to Putra Heights,420
23-Jul-22,5:35:07 PM,MRL,to Titiwangsa,300
23-Jul-22,5:35:07 PM,MRL,to KL Sentral,300
23-Jul-22,5:35:08 PM,SPL,to Sentul Timur,660
23-Jul-22,5:35:08 PM,SPL,to Putra Heights,660
23-Jul-22,5:35:09 PM,SPL,to Sentul Timur,660
23-Jul-22,5:35:09 PM,SPL,to Putra Heights,660
23-Jul-22,5:35:11 PM,PYL,to Putrajaya,360
23-Jul-22,5:35:11 PM,PYL,to Kwasa Damansara,360
23-Jul-22,5:40:02 PM,AGL,to Sentul Timur,600
23-Jul-22,5:40:02 PM,AGL,to Ampang,600
